idnum,year,time,average_pay,average_pay_ln,wcouncil,wcouncil_f,wagree,wagree_f,sector,profit,profit_f,emp,empt,empw,firmsize,firmsize_f
79324,2001,3,1254.077595338983,7.1341555975392374,1,WC,0,NoSA,health,4,good,59,0.153,0.305,2,less100
79324,2002,4,1541.7288135593221,7.340659671963868,1,WC,0,NoSA,health,4,good,59,0.102,0.339,2,less100
79350,2005,7,1057.8048780487804,6.963951170125104,0,NoWC,0,NoSA,buservices,2,sufficient,41,0.024,0.537,1,less50
79350,2006,8,1071.35,6.976674814446735,0,NoWC,0,NoSA,buservices,4,good,40,0.05,0.525,1,less50
79350,2007,9,1350.3589743589744,7.2081257430180665,0,NoWC,0,NoSA,buservices,3,satisfactory,39,0.051,0.436,1,less50
79350,2008,10,847.2820512820513,6.74203363955275,0,NoWC,0,NoSA,buservices,4,good,39,0.051,0.513,1,less50
79350,2009,11,1133.3658536585365,7.0329471159290575,0,NoWC,0,NoSA,buservices,4,good,41,0.049,0.488,1,less50
79350,2010,12,1763,7.47477218239787,0,NoWC,0,NoSA,buservices,5,very good,41,0.024,0.439,1,less50
79353,2015,17,2477.8446601941746,7.815144372651168,0,NoWC,0,NoSA,buservices,3,satisfactory,103,0.136,0.126,3,less250
79353,2016,18,1439.6586826347304,7.272161338526852,0,NoWC,0,NoSA,buservices,3,satisfactory,167,0.078,0.054,3,less250
79353,2017,19,1256.2874251497005,7.135916162527579,0,NoWC,0,NoSA,buservices,3,satisfactory,167,0.078,0.126,3,less250
79363,1998,0,987.3687204491725,6.895043546620503,0,NoWC,0,NoSA,manufacturing,3,satisfactory,423,0.033,0.466,4,more250
79363,1999,1,1510.2654400887575,7.320040702498296,0,NoWC,0,NoSA,manufacturing,4,good,338,0.041,0.429,4,more250
79363,2000,2,1835.2529325513196,7.5149375888925265,0,NoWC,0,NoSA,manufacturing,4,good,341,0.047,0.302,4,more250
79363,2001,3,1537.2091619318182,7.337723818815927,0,NoWC,0,NoSA,manufacturing,4,good,352,0.043,0.355,4,more250
79363,2002,4,1432.2250639386189,7.2669845027259665,0,NoWC,0,NoSA,manufacturing,3,satisfactory,391,0.033,0.486,4,more250
79366,2003,5,1172.576923076923,7.066959104204208,0,NoWC,0,NoSA,manufacturing,1,unsatisfactory,52,0.019,0.154,2,less100
79366,2004,6,2264.8214285714284,7.725251195326326,0,NoWC,0,NoSA,manufacturing,1,unsatisfactory,56,0.018,0.196,2,less100
79366,2006,8,1600.9767441860465,7.378369187086121,0,NoWC,0,NoSA,manufacturing,4,good,43,0.047,0.116,1,less50
79366,2007,9,1372.2558139534883,7.22421124422444,0,NoWC,0,NoSA,manufacturing,4,good,43,0.047,0.116,1,less50
79366,2008,10,1537.2894736842106,7.337776062620155,0,NoWC,0,NoSA,manufacturing,4,good,38,0.053,0.105,1,less50
79422,2003,5,1453.5,7.281729719998931,1,WC,0,NoSA,wholesretail,2,sufficient,20,0.15,0.75,1,less50
79422,2004,6,1145.607142857143,7.043690031222857,1,WC,1,SA,wholesretail,3,satisfactory,28,0.071,0.714,1,less50
79422,2005,7,1080,6.984716320118266,1,WC,0,NoSA,wholesretail,5,very good,23,0.087,0.783,1,less50
79422,2006,8,805.5,6.691463202617029,1,WC,1,SA,wholesretail,5,very good,28,0.071,0.714,1,less50
79422,2007,9,895.0357142857143,6.796863621708551,1,WC,1,SA,wholesretail,5,very good,28,0.107,0.786,1,less50
79505,2019,21,1741.6410256410256,7.4625830659365455,0,NoWC,0,NoSA,wholesretail,4,good,39,0.231,0.667,1,less50
79505,2020,22,2370.5454545454545,7.77087535724606,0,NoWC,0,NoSA,construction,4,good,33,0.333,0.727,1,less50
79505,2021,23,2269.1428571428573,7.7271574431958285,0,NoWC,0,NoSA,construction,5,very good,35,0.257,0.686,1,less50
79506,2007,9,2158.2181818181816,7.677038244423005,1,WC,0,NoSA,health,3,satisfactory,55,0.655,0.782,2,less100
79506,2008,10,1913.5081967213114,7.556693588484129,1,WC,0,NoSA,health,2,sufficient,61,0.59,0.721,2,less100
79506,2009,11,1073.9714285714285,6.9791186718950495,1,WC,1,SA,health,2,sufficient,70,0.543,0.714,2,less100
79556,1998,0,4803.110641891892,8.477019037396147,0,NoWC,0,NoSA,manufacturing,3,satisfactory,74,0.081,0.986,2,less100
79556,1999,1,5962.610833333333,8.693263723423556,0,NoWC,0,NoSA,manufacturing,2,sufficient,75,0.093,0.987,2,less100
79556,2000,2,7798.522727272727,8.961689600800993,0,NoWC,0,NoSA,wholesretail,3,satisfactory,77,0.026,1,2,less100
79556,2001,3,3724.78125,8.222763404257075,0,NoWC,0,NoSA,wholesretail,3,satisfactory,77,0.13,1,2,less100
79558,2003,5,1445.3225806451612,7.276087814833174,1,WC,0,NoSA,public,4,good,62,0.016,0.097,2,less100
79558,2004,6,796.6935483870968,6.680470098433483,1,WC,0,NoSA,public,1,unsatisfactory,62,0.032,0.097,2,less100
79558,2005,7,1156.079365079365,7.052789701788628,1,WC,0,NoSA,public,1,unsatisfactory,63,0.032,0.095,2,less100
79576,2011,13,2254.6190476190477,7.720736300911056,1,WC,0,NoSA,manufacturing,3,satisfactory,21,0.19,0.286,1,less50
79576,2012,14,2316.3809523809523,7.747761312377467,1,WC,0,NoSA,manufacturing,3,satisfactory,21,0.19,0.333,1,less50
79576,2013,15,2772.6666666666665,7.927564831634747,1,WC,0,NoSA,manufacturing,2,sufficient,21,0.381,0.333,1,less50
79576,2015,17,2413.8571428571427,7.788981221305336,1,WC,0,NoSA,manufacturing,3,satisfactory,21,0.429,0.19,1,less50
79576,2016,18,1705.95,7.441877419298563,1,WC,0,NoSA,manufacturing,3,satisfactory,20,0.45,0.3,1,less50
79576,2019,21,2518.2916666666665,7.831336040567639,1,WC,0,NoSA,manufacturing,4,good,24,0.375,0.25,1,less50
79596,2008,10,8900.452380952382,9.093857383748958,0,NoWC,0,NoSA,manufacturing,4,good,42,0.071,0.714,1,less50
79596,2009,11,9078.947368421053,9.113713536287111,0,NoWC,0,NoSA,manufacturing,4,good,38,0.053,0.684,1,less50
79596,2010,12,7019.891891891892,8.856503096885875,0,NoWC,0,NoSA,manufacturing,4,good,37,0.135,0.676,1,less50
79596,2011,13,6025,8.703672758358856,0,NoWC,0,NoSA,manufacturing,4,good,48,0.229,0.792,1,less50
79596,2012,14,6746.938775510204,8.816844166258434,0,NoWC,0,NoSA,manufacturing,4,good,49,0.245,0.837,1,less50
79610,2001,3,583.28955632090765,6.368683729126319,0,NoWC,0,NoSA,wholesretail,4,good,617,0.002,0.831,4,more250
79610,2002,4,680.5222222222222,6.522860477285333,0,NoWC,0,NoSA,wholesretail,4,good,630,0.002,0.773,4,more250
79610,2003,5,725.9370748299319,6.587463337280433,0,NoWC,0,NoSA,wholesretail,1,unsatisfactory,588,0.022,0.689,4,more250
79610,2004,6,546.0338770388959,6.302681019678924,0,NoWC,0,NoSA,wholesretail,4,good,797,0.001,0.604,4,more250
79623,2015,17,1771.4137931034484,7.479533259900123,1,WC,1,SA,manufacturing,4,good,87,0.425,0.575,2,less100
79623,2016,18,1601.8924731182797,7.378941004975055,1,WC,1,SA,manufacturing,4,good,93,0.376,0.602,2,less100
79623,2017,19,1895.2427184466019,7.547102192927504,1,WC,0,NoSA,manufacturing,3,satisfactory,103,0.359,0.631,3,less250
79623,2018,20,1475.2735042735044,7.296598678210633,1,WC,0,NoSA,manufacturing,4,good,117,0.376,0.581,3,less250
79623,2019,21,1270.1181102362204,7.146865175314388,1,WC,0,NoSA,manufacturing,4,good,127,0.346,0.551,3,less250
79623,2020,22,635.6101694915254,6.4545854343639,1,WC,0,NoSA,manufacturing,4,good,118,0.5,0.585,3,less250
79637,1998,0,1786.1442708333334,7.487814536916085,0,NoWC,0,NoSA,finance,2,sufficient,360,0.039,0.639,4,more250
79637,1999,1,2342.2615489130435,7.758872215511016,0,NoWC,0,NoSA,finance,2,sufficient,276,0.04,0.634,4,more250
79637,2000,2,2483.4176587301586,7.81739097866462,0,NoWC,0,NoSA,finance,2,sufficient,252,0.052,0.627,4,more250
79668,2012,14,2375.9320388349515,7.773145076889514,1,WC,0,NoSA,wholesretail,4,good,103,0.107,0.612,3,less250
79668,2013,15,1991.7788461538462,7.59678341097415,1,WC,0,NoSA,wholesretail,4,good,104,0.106,0.673,3,less250
79668,2014,16,1863.311320754717,7.530110463862802,1,WC,0,NoSA,wholesretail,4,good,106,0.113,0.528,3,less250
79668,2015,17,963.47,6.870541350888093,1,WC,0,NoSA,wholesretail,5,very good,100,0.09,0.56,2,less100
79668,2016,18,1097.906976744186,7.00116089784677,1,WC,0,NoSA,construction,4,good,86,0.105,0.535,2,less100
79668,2017,19,2646.770114942529,7.88109535105955,1,WC,0,NoSA,construction,4,good,87,0.138,0.529,2,less100
79668,2019,21,3220.9,8.077416102590329,1,WC,0,NoSA,construction,3,satisfactory,70,0.271,0.5,2,less100
79674,2017,19,1719.6863905325445,7.4498972220974355,0,NoWC,0,NoSA,manufacturing,4,good,507,0.014,0.393,4,more250
79674,2018,20,2219.859574468085,7.705199218121554,0,NoWC,0,NoSA,manufacturing,5,very good,470,0.068,0.33,4,more250
79674,2019,21,2058.389121338912,7.629678975945267,0,NoWC,0,NoSA,manufacturing,3,satisfactory,478,0.067,0.397,4,more250
79674,2020,22,3584.268965517241,8.184309817461264,0,NoWC,0,NoSA,manufacturing,4,good,290,0.079,0.303,4,more250
79674,2021,23,2905.414035087719,7.974331184117458,0,NoWC,0,NoSA,manufacturing,4,good,285,0.091,0.428,4,more250
79681,2003,5,3249.2,8.0861640911768,0,NoWC,0,NoSA,manufacturing,1,unsatisfactory,20,0.1,0.7,1,less50
79681,2004,6,3357.55,8.11896682031927,0,NoWC,0,NoSA,manufacturing,2,sufficient,20,0.15,0.7,1,less50
79681,2005,7,3790.75,8.240319167681049,0,NoWC,0,NoSA,manufacturing,1,unsatisfactory,20,0.05,0.65,1,less50
79693,2003,5,1255.1764705882354,7.135031455695191,1,WC,1,SA,public,1,unsatisfactory,34,0.059,0.206,1,less50
79693,2004,6,2347.2,7.760978407388717,1,WC,1,SA,public,3,satisfactory,30,0.133,0.233,1,less50
79693,2005,7,1694.5,7.435142991047106,1,WC,1,SA,public,3,satisfactory,34,0.118,0.324,1,less50
79694,2019,21,1058.857142857143,6.964945438349937,1,WC,0,NoSA,buservices,4,good,28,0.036,0.25,1,less50
79694,2020,22,1277.7916666666667,7.152888606521266,1,WC,0,NoSA,buservices,4,good,24,0.042,0.167,1,less50
79694,2021,23,1341.1363636363637,7.201272566132953,1,WC,0,NoSA,buservices,5,very good,22,0.045,0.227,1,less50
79704,1998,0,788.857421875,6.670585597133565,1,WC,0,NoSA,public,4,good,31,0.097,0.129,1,less50
79704,1999,1,956.1982736895161,6.862965290803965,1,WC,0,NoSA,public,2,sufficient,31,0.097,0.161,1,less50
79704,2000,2,1105.9902973790322,7.008496409330447,1,WC,0,NoSA,public,4,good,31,0.097,0.129,1,less50
79704,2001,3,1086.445816532258,6.990666928717336,1,WC,0,NoSA,public,4,good,31,0.065,0.129,1,less50
79704,2002,4,1046.75,6.953445404899253,1,WC,1,SA,public,4,good,24,0.125,0.167,1,less50
79735,2003,5,1871,7.534228326274089,1,WC,0,NoSA,manufacturing,2,sufficient,26,0.231,0.692,1,less50
79735,2004,6,1845.1153846153845,7.52029709360607,1,WC,0,NoSA,manufacturing,3,satisfactory,26,0.077,0.692,1,less50
79735,2005,7,1482.7307692307693,7.301640780970773,1,WC,0,NoSA,buservices,4,good,26,0.231,0.769,1,less50
79735,2006,8,1224.764705882353,7.110504027698978,1,WC,0,NoSA,buservices,3,satisfactory,34,0.059,0.882,1,less50
79735,2007,9,2723.9,7.909819955876018,1,WC,0,NoSA,buservices,3,satisfactory,30,0.067,0.733,1,less50
79736,2011,13,1636.3636363636363,7.4002317640799316,0,NoWC,0,NoSA,health,2,sufficient,99,0.02,0.626,2,less100
79736,2012,14,1698.6407766990292,7.437583667121014,0,NoWC,0,NoSA,health,3,satisfactory,103,0.049,0.631,3,less250
79736,2015,17,1740.4368932038835,7.461891448739455,0,NoWC,0,NoSA,health,3,satisfactory,103,0.039,0.728,3,less250
79736,2016,18,1270.7018633540372,7.147324675109065,0,NoWC,0,NoSA,health,3,satisfactory,161,0.025,0.764,3,less250
79736,2017,19,730.828947368421,6.59417943423993,0,NoWC,0,NoSA,health,4,good,152,0.046,0.789,3,less250
79736,2018,20,1448.9503105590063,7.278594649502881,0,NoWC,0,NoSA,health,3,satisfactory,161,0.075,0.789,3,less250
79791,2015,17,739.3333333333334,6.605748879242203,1,WC,0,NoSA,manufacturing,3,satisfactory,33,0.03,0.061,1,less50
79791,2016,18,739.3333333333334,6.605748879242203,1,WC,0,NoSA,manufacturing,3,satisfactory,33,0.03,0.061,1,less50
79791,2018,20,1254.75,7.134691628535043,1,WC,0,NoSA,manufacturing,3,satisfactory,28,0.071,0.071,1,less50
79805,2002,4,1287.8181818181818,7.160704733515197,1,WC,0,NoSA,wholesretail,3,satisfactory,22,0.136,0.227,1,less50
79805,2003,5,1259.2083333333333,7.138238495599732,1,WC,0,NoSA,wholesretail,4,good,24,0.042,0.25,1,less50
79805,2004,6,1502.4545454545455,7.314855413342456,1,WC,0,NoSA,wholesretail,3,satisfactory,22,0.091,0.318,1,less50
79805,2005,7,1652.7,7.410165593146781,1,WC,0,NoSA,wholesretail,2,sufficient,20,0.05,0.35,1,less50
79830,1998,0,241.82508850097656,5.488214690039707,1,WC,0,NoSA,public,2,sufficient,32,0.125,0.344,1,less50
79830,1999,1,171.964501953125,5.1472880715198865,1,WC,0,NoSA,public,1,unsatisfactory,30,0.133,0.467,1,less50
79830,2000,2,160.1048794450431,5.075829097021333,1,WC,0,NoSA,public,1,unsatisfactory,29,0.103,0.414,1,less50
79830,2002,4,107.63333333333334,4.67873038909612,1,WC,0,NoSA,public,4,good,30,0.2,0.367,1,less50
79830,2003,5,164.8,5.1047326174753715,1,WC,0,NoSA,public,2,sufficient,30,0.2,0.367,1,less50
79830,2004,6,119.5925925925926,4.784090904753946,1,WC,0,NoSA,public,1,unsatisfactory,27,0.185,0.481,1,less50
79832,2018,20,3079.309090909091,8.032460529670459,0,NoWC,0,NoSA,health,3,satisfactory,55,0.727,0.836,2,less100
79832,2019,21,3443.688524590164,8.144298421443207,0,NoWC,0,NoSA,health,3,satisfactory,61,0.639,0.869,2,less100
79832,2020,22,2962.5584415584417,7.993808512357145,0,NoWC,0,NoSA,buservices,2,sufficient,77,0.545,0.896,2,less100
79832,2021,23,2768.0759493670885,7.925907754716297,0,NoWC,0,NoSA,buservices,3,satisfactory,79,0.367,0.924,2,less100
79838,2012,14,1991.566265060241,7.5966766760125175,1,WC,0,NoSA,manufacturing,4,good,166,0.554,0.271,3,less250
79838,2013,15,1975.3086419753085,7.588479939543525,1,WC,0,NoSA,manufacturing,4,good,162,0.512,0.278,3,less250
79838,2014,16,1858.8235294117646,7.527699055518787,1,WC,0,NoSA,manufacturing,4,good,170,0.524,0.271,3,less250
79838,2017,19,5966.544117647059,8.693923164007977,1,WC,0,NoSA,manufacturing,4,good,136,0.853,0.272,3,less250
79838,2018,20,7553.739837398374,8.929798062303144,1,WC,0,NoSA,manufacturing,5,very good,123,0.911,0.415,3,less250
79838,2019,21,8801.88429752066,9.082721102263129,1,WC,0,NoSA,manufacturing,4,good,121,0.983,0.273,3,less250
79851,1998,0,1736.1353989813242,7.459416886983769,0,NoWC,0,NoSA,wholesretail,4,good,589,0.158,0.205,4,more250
79851,2000,2,1320.2979957805908,7.1856127444809665,0,NoWC,0,NoSA,wholesretail,3,satisfactory,474,0.137,0.19,4,more250
79851,2002,4,1252.7964205816554,7.133133468097763,0,NoWC,0,NoSA,wholesretail,4,good,447,0.049,0.208,4,more250
79851,2005,7,1116.422077922078,7.017884277462754,0,NoWC,0,NoSA,wholesretail,4,good,462,0.048,0.214,4,more250
79851,2006,8,1074.235807860262,6.97936481136026,0,NoWC,0,NoSA,wholesretail,4,good,458,0.048,0.288,4,more250
79851,2008,10,798.758547008547,6.683058706114679,0,NoWC,0,NoSA,wholesretail,4,good,468,0.047,0.288,4,more250
79851,2009,11,723.2704402515724,6.5837832051251555,0,NoWC,0,NoSA,wholesretail,4,good,477,0.044,0.296,4,more250
79851,2010,12,535.5381443298969,6.283272118592617,0,NoWC,0,NoSA,wholesretail,4,good,485,0.043,0.291,4,more250
79851,2011,13,564.84375,6.336549144227239,0,NoWC,0,NoSA,wholesretail,3,satisfactory,512,0.041,0.287,4,more250
79851,2012,14,630.9160305343512,6.447172780048019,0,NoWC,0,NoSA,wholesretail,4,good,524,0.04,0.282,4,more250
79851,2013,15,600.375234521576,6.397554850610065,0,NoWC,0,NoSA,wholesretail,4,good,533,0.039,0.283,4,more250
79851,2014,16,592.8705440900563,6.384976068403205,0,NoWC,0,NoSA,wholesretail,4,good,533,0.043,0.283,4,more250
79851,2015,17,1801.5588235294117,7.4964075821831875,0,NoWC,0,NoSA,wholesretail,5,very good,510,0.047,0.298,4,more250
79851,2016,18,3187.9867924528303,8.06714489700718,0,NoWC,0,NoSA,wholesretail,5,very good,530,0.042,0.277,4,more250
79851,2017,19,2957.486136783734,7.992094908363528,0,NoWC,0,NoSA,wholesretail,5,very good,541,0.046,0.24,4,more250
79851,2018,20,3479.8534798534797,8.154745468391765,0,NoWC,0,NoSA,wholesretail,5,very good,546,0.024,0.187,4,more250
79851,2019,21,3350.2098540145985,8.116778265846554,0,NoWC,0,NoSA,wholesretail,5,very good,548,0.029,0.226,4,more250
79851,2020,22,3858.413043478261,8.258011249289755,0,NoWC,0,NoSA,wholesretail,4,good,552,0.024,0.446,4,more250
79871,2019,21,7130.153846153846,8.872088090476234,0,NoWC,0,NoSA,health,4,good,65,0.969,0.631,2,less100
79871,2020,22,1472.990291262136,7.2950498253086185,0,NoWC,0,NoSA,buservices,4,good,309,0.201,0.722,4,more250
79871,2021,23,1578.3527607361964,7.364137025684888,0,NoWC,1,SA,buservices,4,good,326,0.193,0.745,4,more250
79877,2012,14,2543.076923076923,7.841130013913478,1,WC,1,SA,public,4,good,130,0.123,0.869,3,less250
79877,2013,15,2711.864406779661,7.905391650310245,1,WC,1,SA,public,3,satisfactory,118,0.254,0.873,3,less250
79877,2014,16,2700.8547008547007,7.901323557771293,1,WC,1,SA,public,3,satisfactory,117,0.179,0.872,3,less250
79877,2015,17,6314.223300970873,8.750560034499998,1,WC,1,SA,public,3,satisfactory,103,0.204,0.854,3,less250
79877,2016,18,6675.670103092783,8.806224868206161,1,WC,1,SA,public,3,satisfactory,97,0.34,0.887,2,less100
79900,2015,17,611.1481481481482,6.415339398108476,1,WC,0,NoSA,health,2,sufficient,27,0.037,0.259,1,less50
79900,2016,18,594.5416666666666,6.387790800582629,1,WC,0,NoSA,health,2,sufficient,24,0.042,0.167,1,less50
79900,2017,19,849.3333333333334,6.744451728023944,1,WC,0,NoSA,health,3,satisfactory,24,0.042,0.25,1,less50
79900,2018,20,844.0869565217391,6.7382555183430215,1,WC,0,NoSA,health,3,satisfactory,23,0.043,0.174,1,less50
79923,2019,21,2148.714285714286,7.6726249355999,1,WC,0,NoSA,manufacturing,5,very good,28,0.179,0.5,1,less50
79923,2020,22,2685.8928571428573,7.89576848691411,1,WC,0,NoSA,manufacturing,5,very good,28,0.143,0.107,1,less50
79923,2021,23,3150.3846153846152,8.055279824488165,1,WC,0,NoSA,manufacturing,5,very good,26,0.346,0.231,1,less50
79937,1998,0,684.9187876758205,6.529300273096165,0,NoWC,0,NoSA,wholesretail,4,good,1493,0.027,0.553,4,more250
79937,1999,1,692.5866035856574,6.540433289571697,0,NoWC,1,SA,wholesretail,3,satisfactory,1255,0.033,0.587,4,more250
79937,2000,2,539.5010775862069,6.290644782075633,0,NoWC,0,NoSA,wholesretail,3,satisfactory,1160,0.036,0.489,4,more250
79937,2001,3,556.3107914462081,6.321327115502135,0,NoWC,0,NoSA,wholesretail,3,satisfactory,1134,0.041,0.492,4,more250
79941,2011,13,1053.4571428571428,6.959832551692644,1,WC,0,NoSA,manufacturing,5,very good,35,0.4,0.571,1,less50
79941,2012,14,1216.5405405405406,7.103766487225664,1,WC,0,NoSA,manufacturing,5,very good,37,0.649,0.459,1,less50
79941,2013,15,1164.7567567567567,7.060267551716145,1,WC,0,NoSA,manufacturing,4,good,37,0.351,0.432,1,less50
79941,2014,16,1417.4,7.256579486376156,1,WC,0,NoSA,manufacturing,5,very good,25,0.76,0.44,1,less50
79941,2015,17,2194.7083333333335,7.693804438927773,1,WC,0,NoSA,manufacturing,4,good,24,0.875,0.5,1,less50
79941,2017,19,1368.142857142857,7.221209520466306,1,WC,0,NoSA,manufacturing,5,very good,35,0.371,0.514,1,less50
79941,2018,20,2660.259259259259,7.8861788629131935,1,WC,0,NoSA,manufacturing,4,good,27,0.741,0.444,1,less50
79941,2019,21,2873.08,7.963139904049322,1,WC,0,NoSA,manufacturing,4,good,25,0.84,0.6,1,less50
79969,1998,0,2533.019417475728,7.837167315774002,0,NoWC,0,NoSA,finance,4,good,103,0.466,1,3,less250
79969,1999,1,2490.4156605113635,7.820204907459443,0,NoWC,0,NoSA,finance,2,sufficient,88,0.432,1,2,less100
79969,2000,2,2104.9944957386365,7.652068131262059,0,NoWC,0,NoSA,finance,2,sufficient,88,0.386,1,2,less100
79969,2001,3,2554.0844983552633,7.845449120757517,0,NoWC,0,NoSA,finance,3,satisfactory,76,0.461,1,2,less100
79969,2002,4,1947.1184210526317,7.574105825840333,0,NoWC,0,NoSA,finance,1,unsatisfactory,76,0.382,1,2,less100
79969,2003,5,1651.6842105263158,7.409550779952573,0,NoWC,0,NoSA,finance,5,very good,76,0.382,1,2,less100
79969,2004,6,2046.671052631579,7.623969875450381,0,NoWC,0,NoSA,finance,2,sufficient,76,0.75,1,2,less100
79969,2005,7,1986.7894736842106,7.594275285093637,0,NoWC,0,NoSA,finance,2,sufficient,76,0.632,1,2,less100
79969,2006,8,1260.5774647887324,7.13932520034357,0,NoWC,0,NoSA,finance,2,sufficient,71,0.563,0.986,2,less100
80006,1998,0,1672.5033411949685,7.422076789725332,0,NoWC,0,NoSA,edu,4,good,159,0.019,0.83,3,less250
80006,1999,1,2126.223880597015,7.662102859376896,0,NoWC,0,NoSA,edu,3,satisfactory,201,0.015,0.791,3,less250
80006,2000,2,1488.1105978260869,7.3052625391269865,0,NoWC,0,NoSA,edu,4,good,230,0.013,0.817,3,less250
80010,2002,4,3206.5853658536585,8.072961900986343,1,WC,0,NoSA,public,3,satisfactory,82,0.305,0.402,2,less100
80010,2004,6,4034.150684931507,8.302551071542728,1,WC,0,NoSA,public,3,satisfactory,73,0.26,0.411,2,less100
80010,2005,7,4877.724637681159,8.492434127342653,1,WC,0,NoSA,public,4,good,69,0.261,0.406,2,less100
80010,2006,8,4740.3239436619715,8.463860754898597,1,WC,0,NoSA,public,5,very good,71,0.366,0.465,2,less100
80010,2007,9,4883.171428571429,8.493550170668728,1,WC,0,NoSA,public,4,good,70,0.471,0.471,2,less100
80010,2008,10,4690.283783783784,8.453248367879237,1,WC,0,NoSA,public,4,good,74,0.446,0.473,2,less100
80010,2009,11,3965.5172413793102,8.285391577358913,1,WC,0,NoSA,public,4,good,87,0.471,0.529,2,less100
80010,2010,12,2885.9555555555557,7.967611339199835,1,WC,0,NoSA,public,4,good,90,0.511,0.544,2,less100
80010,2011,13,2376.576923076923,7.773416463751105,1,WC,0,NoSA,public,4,good,104,0.567,0.577,3,less250
80010,2012,14,1509.0521739130436,7.319237033327891,1,WC,0,NoSA,public,4,good,115,0.557,0.548,3,less250
80010,2013,15,1554.7739130434782,7.349085420501497,1,WC,0,NoSA,public,4,good,115,0.548,0.548,3,less250
80010,2014,16,1551.77868852459,7.347157092975024,1,WC,0,NoSA,public,4,good,122,0.566,0.598,3,less250
80010,2015,17,1783.4173913043478,7.486286685421958,1,WC,0,NoSA,public,4,good,115,0.522,0.617,3,less250
80010,2016,18,1940.0084033613446,7.570447583677551,1,WC,0,NoSA,public,4,good,119,0.521,0.647,3,less250
80010,2017,19,2023.3495934959349,7.612509631677328,1,WC,0,NoSA,public,4,good,123,0.537,0.675,3,less250
80010,2018,20,2116.471074380165,7.657505393144302,0,NoWC,0,NoSA,public,4,good,121,0.595,0.661,3,less250
80010,2019,21,1860.96875,7.528852464453976,0,NoWC,0,NoSA,public,4,good,128,0.477,0.797,3,less250
80010,2021,23,1741.9305555555557,7.462749291839156,0,NoWC,0,NoSA,public,4,good,144,0.431,0.66,3,less250
80027,2004,6,2274.6792452830186,7.729594330360486,0,NoWC,0,NoSA,manufacturing,2,sufficient,53,0.83,0.887,2,less100
80027,2008,10,2965.464285714286,7.994788887946873,0,NoWC,0,NoSA,manufacturing,4,good,56,0.857,0.804,2,less100
80027,2009,11,3507.2291666666665,8.162581593504731,0,NoWC,0,NoSA,manufacturing,4,good,48,0.646,0.833,1,less50
80027,2010,12,3366.94,8.121759598984475,0,NoWC,0,NoSA,manufacturing,5,very good,50,0.52,0.84,1,less50
80027,2012,14,2107.06,7.653048889905623,0,NoWC,1,SA,manufacturing,4,good,50,0.82,0.86,1,less50
80027,2013,15,1955,7.578145472419466,0,NoWC,1,SA,manufacturing,4,good,55,0.564,0.8,2,less100
80027,2016,18,2133.4285714285716,7.665485622540333,0,NoWC,1,SA,manufacturing,3,satisfactory,56,0.946,0.839,2,less100
80056,2010,12,1854.0882352941176,7.525148336845619,1,WC,0,NoSA,manufacturing,4,good,34,0.029,0.088,1,less50
80056,2011,13,2738.3529411764707,7.91511190228029,1,WC,0,NoSA,manufacturing,4,good,34,0.059,0.059,1,less50
80056,2012,14,1814.516129032258,7.50357411558152,1,WC,0,NoSA,manufacturing,4,good,31,0.065,0.065,1,less50
80056,2013,15,1616.3939393939395,7.387952983750333,1,WC,0,NoSA,manufacturing,4,good,33,0.03,0.061,1,less50
80056,2014,16,1434.0625,7.268266604589153,1,WC,0,NoSA,manufacturing,4,good,32,0.031,0.062,1,less50
80062,2017,19,2921.717391304348,7.97992687007822,1,WC,1,SA,resthotels,4,good,46,0.087,0.609,1,less50
80062,2020,22,2624.9791666666665,7.872828238486293,1,WC,1,SA,finance,4,good,48,0.042,0.625,1,less50
80062,2021,23,2573.5098039215686,7.8530259286529,1,WC,1,SA,finance,5,very good,51,0.078,0.627,2,less100
80129,1998,0,1659.933254716981,7.414532672540407,0,NoWC,1,SA,public,2,sufficient,265,0.053,0.245,4,more250
80129,1999,1,2278.943918918919,7.731467421184646,0,NoWC,0,NoSA,public,2,sufficient,185,0.086,0.335,3,less250
80129,2000,2,2867.0841911764705,7.961050831052652,0,NoWC,0,NoSA,public,4,good,170,0.129,0.218,3,less250
80132,2015,17,2547.8823529411766,7.843017843311,1,WC,1,SA,edu,4,good,34,0.118,0.265,1,less50
80132,2017,19,2912.6969696969695,7.976834724667717,1,WC,1,SA,edu,4,good,33,0.061,0.273,1,less50
80132,2018,20,3282.4242424242425,8.096337526679621,1,WC,1,SA,edu,4,good,33,0.03,0.273,1,less50
80132,2019,21,2803.181818181818,7.938510414627222,1,WC,1,SA,edu,4,good,33,0.182,0.273,1,less50
80146,2008,10,382.7307692307692,5.94733178959368,0,NoWC,0,NoSA,wholesretail,4,good,104,0.01,0.5,3,less250
80146,2009,11,296.27950310559004,5.691303276032808,0,NoWC,0,NoSA,wholesretail,5,very good,161,0.031,0.466,3,less250
80146,2010,12,229.95238095238096,5.437872248150119,0,NoWC,0,NoSA,wholesretail,5,very good,189,0.037,0.566,3,less250
80146,2011,13,474.2432432432432,6.161720361466911,0,NoWC,0,NoSA,wholesretail,5,very good,111,0.063,0.279,3,less250
80146,2013,15,379.53846153846155,5.938955939627765,0,NoWC,0,NoSA,wholesretail,5,very good,156,0.032,0.699,3,less250
